impl,grid_size,num_thread,seconds
pth,128,32,0.028835
pth,128,32,0.028874
pth,128,32,0.029497
pth,128,32,0.02924
pth,128,32,0.028713
pth,128,32,0.030155
pth,128,32,0.028911
pth,128,32,0.028896
pth,128,32,0.030592
pth,128,32,0.028844
pth,128,32,0.028986
pth,128,32,0.029411
pth,128,32,0.028631
pth,128,32,0.029067
pth,128,32,0.028383
pth,128,32,0.030591
pth,128,32,0.028406
pth,128,32,0.02941
pth,128,32,0.031873
pth,128,32,0.029136
pth,128,32,0.029846
pth,128,32,0.030111
pth,128,32,0.029304
pth,128,32,0.028459
pth,128,32,0.029688
pth,128,32,0.029098
pth,128,32,0.028894
pth,128,32,0.029581
pth,128,32,0.028825
pth,256,1,0.068223
pth,256,1,0.070109
pth,256,1,0.073424
pth,256,1,0.081078
pth,256,1,0.086535
pth,256,1,0.089484
pth,256,1,0.093254
pth,256,1,0.09405
pth,256,1,0.093652
pth,256,1,0.084096
pth,256,1,0.084664
pth,256,1,0.087418
pth,256,1,0.080698
pth,256,1,0.085
pth,256,1,0.101332
pth,256,1,0.069098
pth,256,1,0.085226
pth,256,1,0.088419
pth,256,1,0.073996
pth,256,1,0.085968
pth,256,1,0.095396
pth,256,1,0.09802
pth,256,1,0.082847
pth,256,1,0.08022
pth,256,1,0.075631
pth,256,1,0.077001
pth,256,1,0.076353
pth,256,1,0.076528
pth,256,1,0.094596
pth,256,1,0.085005
pth,256,2,0.048336
pth,256,2,0.041987
pth,256,2,0.037047
pth,256,2,0.036474
pth,256,2,0.039927
pth,256,2,0.038338
pth,256,2,0.036396
pth,256,2,0.036305
pth,256,2,0.036099
pth,256,2,0.035407
pth,256,2,0.035102
pth,256,2,0.036736
pth,256,2,0.036351
pth,256,2,0.036264
pth,256,2,0.036178
pth,256,2,0.035959
pth,256,2,0.03573
pth,256,2,0.036665
pth,256,2,0.064538
pth,256,2,0.035608
pth,256,2,0.035061
pth,256,2,0.035358
pth,256,2,0.03512
pth,256,2,0.035567
pth,256,2,0.035315
pth,256,2,0.035631
pth,256,2,0.035053
pth,256,2,0.036418
pth,256,2,0.035471
pth,256,2,0.035856
pth,256,4,0.019346
pth,256,4,0.020076
pth,256,4,0.019584
pth,256,4,0.019244
pth,256,4,0.019059
pth,256,4,0.019394
pth,256,4,0.019218
pth,256,4,0.020436
pth,256,4,0.020463
pth,256,4,0.019077
pth,256,4,0.019331
pth,256,4,0.019287
pth,256,4,0.019805
pth,256,4,0.019268
pth,256,4,0.01914
pth,256,4,0.019327
pth,256,4,0.019354
pth,256,4,0.019399
pth,256,4,0.020137
pth,256,4,0.019259
pth,256,4,0.019165
pth,256,4,0.019192
pth,256,4,0.019592
pth,256,4,0.020321
pth,256,4,0.019476
pth,256,4,0.019088
pth,256,4,0.019274
pth,256,4,0.020658
pth,256,4,0.019377
pth,256,4,0.019669
pth,256,8,0.032004
pth,256,8,0.025283
pth,256,8,0.025797
pth,256,8,0.024326
pth,256,8,0.024262
pth,256,8,0.024714
pth,256,8,0.024699
pth,256,8,0.024679
pth,256,8,0.024598
pth,256,8,0.025096
pth,256,8,0.032616
pth,256,8,0.029159
pth,256,8,0.029873
pth,256,8,0.025993
pth,256,8,0.024595
pth,256,8,0.024518
pth,256,8,0.024967
pth,256,8,0.026698
pth,256,8,0.025358
pth,256,8,0.02454
pth,256,8,0.024896
pth,256,8,0.02534
pth,256,8,0.024397
pth,256,8,0.024439
pth,256,8,0.024437
pth,256,8,0.0244
pth,256,8,0.025413
pth,256,8,0.024294
pth,256,8,0.024663
pth,256,8,0.024907
pth,256,16,0.029892
pth,256,16,0.028694
pth,256,16,0.030635
pth,256,16,0.029771
pth,256,16,0.028493
pth,256,16,0.029547
pth,256,16,0.029255
pth,256,16,0.029143
pth,256,16,0.028619
pth,256,16,0.030016
pth,256,16,0.032816
pth,256,16,0.032365
pth,256,16,0.031177
pth,256,16,0.031196
pth,256,16,0.031196
pth,256,16,0.032505
pth,256,16,0.030418
pth,256,16,0.030632
pth,256,16,0.030779
pth,256,16,0.030218
pth,256,16,0.02989
pth,256,16,0.029213
pth,256,16,0.030802
pth,256,16,0.032301
pth,256,16,0.03136
pth,256,16,0.032064
pth,256,16,0.032552
pth,256,16,0.032239
pth,256,16,0.030595
pth,256,16,0.031179
pth,256,32,0.040193
pth,256,32,0.039377
pth,256,32,0.040085
pth,256,32,0.042147
pth,256,32,0.042429
pth,256,32,0.084351
pth,256,32,0.039814
pth,256,32,0.038428
pth,256,32,0.040646
pth,256,32,0.04016
pth,256,32,0.04029
pth,256,32,0.039756
pth,256,32,0.040026
pth,256,32,0.042641
pth,256,32,0.039319
pth,256,32,0.039838
pth,256,32,0.040104
pth,256,32,0.04016
pth,256,32,0.040361
pth,256,32,0.039039
pth,256,32,0.039633
pth,256,32,0.04001
pth,256,32,0.040693
pth,256,32,0.040125
pth,256,32,0.038921
pth,256,32,0.040038
pth,256,32,0.039929
pth,256,32,0.039642
pth,256,32,0.040283
pth,256,32,0.039831
pth,512,1,0.258173
pth,512,1,0.320049
pth,512,1,0.308728
pth,512,1,0.366792
pth,512,1,0.356435
pth,512,1,0.361992
pth,512,1,0.35984
pth,512,1,0.341789
pth,512,1,0.36215
pth,512,1,0.361097
pth,512,1,0.35575
pth,512,1,0.346684
pth,512,1,0.307331
pth,512,1,0.303069
pth,512,1,0.352262
pth,512,1,0.352423
pth,512,1,0.34901
pth,512,1,0.36088
pth,512,1,0.334844
pth,512,1,0.290385
pth,512,1,0.363851
pth,512,1,0.348532
pth,512,1,0.292225
pth,512,1,0.360318
pth,512,1,0.360767
pth,512,1,0.359206
pth,512,1,0.347691
pth,512,1,0.329269
pth,512,1,0.33811
pth,512,1,0.354284
pth,512,2,0.164631
pth,512,2,0.137544
pth,512,2,0.132732
pth,512,2,0.154224
pth,512,2,0.165232
pth,512,2,0.150644
pth,512,2,0.164695
pth,512,2,0.167126
pth,512,2,0.132076
pth,512,2,0.134616
pth,512,2,0.134847
pth,512,2,0.17057
pth,512,2,0.165836
pth,512,2,0.182229
pth,512,2,0.152267
pth,512,2,0.138174
pth,512,2,0.163225
pth,512,2,0.166021
pth,512,2,0.151558
pth,512,2,0.16733
pth,512,2,0.164778
pth,512,2,0.139613
pth,512,2,0.147049
pth,512,2,0.166678
pth,512,2,0.158105
pth,512,2,0.15617
pth,512,2,0.134356
pth,512,2,0.134149
pth,512,2,0.134581
pth,512,2,0.167783
pth,512,4,0.072672
pth,512,4,0.068453
pth,512,4,0.073231
pth,512,4,0.068618
pth,512,4,0.070868
pth,512,4,0.070088
pth,512,4,0.068648
pth,512,4,0.070242
pth,512,4,0.069592
pth,512,4,0.069864
pth,512,4,0.06874
pth,512,4,0.070147
pth,512,4,0.069168
pth,512,4,0.069079
pth,512,4,0.068735
pth,512,4,0.071542
pth,512,4,0.069288
pth,512,4,0.072583
pth,512,4,0.069909
pth,512,4,0.068598
pth,512,4,0.068928
pth,512,4,0.071789
pth,512,4,0.072634
pth,512,4,0.072876
pth,512,4,0.069472
pth,512,4,0.068731
pth,512,4,0.070826
pth,512,4,0.068779
pth,512,4,0.068718
pth,512,4,0.068983
pth,512,8,0.075134
pth,512,8,0.086628
pth,512,8,0.07742
pth,512,8,0.076429
pth,512,8,0.081762
pth,512,8,0.090442
pth,512,8,0.077795
pth,512,8,0.087464
pth,512,8,0.08549
pth,512,8,0.092483
pth,512,8,0.081932
pth,512,8,0.092212
pth,512,8,0.088048
pth,512,8,0.080167
pth,512,8,0.082202
pth,512,8,0.178113
pth,512,8,0.085384
pth,512,8,0.079927
pth,512,8,0.074741
pth,512,8,0.077746
pth,512,8,0.074374
pth,512,8,0.091325
pth,512,8,0.095931
pth,512,8,0.082587
pth,512,8,0.122107
pth,512,8,0.092008
pth,512,8,0.135126
pth,512,8,0.098184
pth,512,8,0.078026
pth,512,8,0.081799
pth,512,16,0.0946
pth,512,16,0.095165
pth,512,16,0.102634
pth,512,16,0.097511
pth,512,16,0.095284
pth,512,16,0.093536
pth,512,16,0.104148
pth,512,16,0.097613
pth,512,16,0.095405
pth,512,16,0.097697
pth,512,16,0.095894
pth,512,16,0.094264
pth,512,16,0.095978
pth,512,16,0.092529
pth,512,16,0.09923
pth,512,16,0.094197
pth,512,16,0.09204
pth,512,16,0.093136
pth,512,16,0.092169
pth,512,16,0.09326
pth,512,16,0.093719
pth,512,16,0.093236
pth,512,16,0.099684
pth,512,16,0.103662
pth,512,16,0.100587
pth,512,16,0.097682
pth,512,16,0.098012
pth,512,16,0.103102
pth,512,16,0.102137
pth,512,16,0.096333
pth,512,32,0.121764
pth,512,32,0.116855
pth,512,32,0.116151
pth,512,32,0.117386
pth,512,32,0.118576
pth,512,32,0.113741
pth,512,32,0.121942
pth,512,32,0.115445
pth,512,32,0.113838
pth,512,32,0.120804
pth,512,32,0.127636
pth,512,32,0.132731
pth,512,32,0.130067
pth,512,32,0.171209
pth,512,32,0.118808
pth,512,32,0.113644
pth,512,32,0.115454
pth,512,32,0.124229
pth,512,32,0.116289
pth,512,32,0.118756
pth,512,32,0.11659
pth,512,32,0.11548
pth,512,32,0.119577
pth,512,32,0.11653
pth,512,32,0.118078
pth,512,32,0.175799
pth,512,32,0.126994
pth,512,32,0.11993
pth,512,32,0.120073
pth,512,32,0.128299
pth,1024,1,1.276082
pth,1024,1,1.295608
pth,1024,1,1.220819
pth,1024,1,1.296167
pth,1024,1,1.313378
pth,1024,1,1.321176
pth,1024,1,1.244338
pth,1024,1,1.259645
pth,1024,1,1.307288
pth,1024,1,1.303771
pth,1024,1,1.278311
pth,1024,1,1.310322
pth,1024,1,1.327476
pth,1024,1,1.317744
pth,1024,1,1.259248
pth,1024,1,1.325288
pth,1024,1,1.294068
pth,1024,1,1.262512
pth,1024,1,1.280254
pth,1024,1,1.311414
pth,1024,1,1.331919
pth,1024,1,1.287564
pth,1024,1,1.286655
pth,1024,1,1.292053
pth,1024,1,1.304086
pth,1024,1,1.290745
pth,1024,1,1.293351
pth,1024,1,1.339141
pth,1024,1,1.314706
pth,1024,1,1.286467
pth,1024,2,0.646037
pth,1024,2,0.55233
pth,1024,2,0.538353
pth,1024,2,0.512042
pth,1024,2,0.520919
pth,1024,2,0.512391
pth,1024,2,0.534825
pth,1024,2,0.545675
pth,1024,2,0.565164
pth,1024,2,0.512081
pth,1024,2,0.517171
pth,1024,2,0.538259
pth,1024,2,0.51204
pth,1024,2,0.512488
pth,1024,2,0.511659
pth,1024,2,0.51178
pth,1024,2,0.513298
pth,1024,2,0.516635
pth,1024,2,0.603344
pth,1024,2,0.511579
pth,1024,2,0.513047
pth,1024,2,0.512119
pth,1024,2,0.512659
pth,1024,2,0.584893
pth,1024,2,0.599027
pth,1024,2,0.511508
pth,1024,2,0.535137
pth,1024,2,0.530677
pth,1024,2,0.544281
pth,1024,2,0.578969
pth,1024,4,0.269122
pth,1024,4,0.268961
pth,1024,4,0.273574
pth,1024,4,0.269357
pth,1024,4,0.273975
pth,1024,4,0.271479
pth,1024,4,0.267659
pth,1024,4,0.273895
pth,1024,4,0.2732
pth,1024,4,0.310442
pth,1024,4,0.389999
pth,1024,4,0.373201
pth,1024,4,0.266815
pth,1024,4,0.322921
pth,1024,4,0.322337
pth,1024,4,0.268108
pth,1024,4,0.278615
pth,1024,4,0.267516
pth,1024,4,0.270098
pth,1024,4,0.267029
pth,1024,4,0.274349
pth,1024,4,0.268519
pth,1024,4,0.270004
pth,1024,4,0.268247
pth,1024,4,0.266307
pth,1024,4,0.267124
pth,1024,4,0.268127
pth,1024,4,0.266407
pth,1024,4,0.266688
pth,1024,4,0.274193
pth,1024,8,0.280272
pth,1024,8,0.319675
pth,1024,8,0.280597
pth,1024,8,0.27392
pth,1024,8,0.276356
pth,1024,8,0.275319
pth,1024,8,0.280369
pth,1024,8,0.278366
pth,1024,8,0.273333
pth,1024,8,0.276921
pth,1024,8,0.272071
pth,1024,8,0.275898
pth,1024,8,0.274219
pth,1024,8,0.286852
pth,1024,8,0.283752
pth,1024,8,0.274535
pth,1024,8,0.272262
pth,1024,8,0.271907
pth,1024,8,0.274203
pth,1024,8,0.342829
pth,1024,8,0.28166
pth,1024,8,0.279561
pth,1024,8,0.273337
pth,1024,8,0.271881
pth,1024,8,0.281701
pth,1024,8,0.277951
pth,1024,8,0.271615
pth,1024,8,0.277894
pth,1024,8,0.273735
pth,1024,8,0.279915
pth,1024,16,0.304519
pth,1024,16,0.298227
pth,1024,16,0.305995
pth,1024,16,0.301465
pth,1024,16,0.304931
pth,1024,16,0.305862
pth,1024,16,0.303504
pth,1024,16,0.353276
pth,1024,16,0.301696
pth,1024,16,0.343416
pth,1024,16,0.30795
pth,1024,16,0.30554
pth,1024,16,0.307706
pth,1024,16,0.297559
pth,1024,16,0.303656
pth,1024,16,0.300448
pth,1024,16,0.307241
pth,1024,16,0.300516
pth,1024,16,0.299489
pth,1024,16,0.313685
pth,1024,16,0.300384
pth,1024,16,0.301534
pth,1024,16,0.299841
pth,1024,16,0.361527
pth,1024,16,0.30678
pth,1024,16,0.307844
pth,1024,16,0.299468
pth,1024,16,0.30341
pth,1024,16,0.299868
pth,1024,16,0.301625
pth,1024,32,0.337497
pth,1024,32,0.405439
pth,1024,32,0.478302
pth,1024,32,0.415148
pth,1024,32,0.35677
pth,1024,32,0.395325
pth,1024,32,0.487718
pth,1024,32,0.385741
pth,1024,32,0.39013
pth,1024,32,0.495135
pth,1024,32,0.334153
pth,1024,32,0.332653
pth,1024,32,0.470473
pth,1024,32,0.410269
pth,1024,32,0.334023
pth,1024,32,0.347966
pth,1024,32,0.491973
pth,1024,32,0.385343
pth,1024,32,0.331712
pth,1024,32,0.399954
pth,1024,32,0.524918
pth,1024,32,0.335397
pth,1024,32,0.344676
pth,1024,32,0.339652
pth,1024,32,0.334172
pth,1024,32,0.340345
pth,1024,32,0.344051
pth,1024,32,0.337541
pth,1024,32,0.341345
pth,1024,32,0.339046
pth,2048,1,4.419301
pth,2048,1,4.461628
pth,2048,1,4.431092
pth,2048,1,4.415192
pth,2048,1,4.466056
pth,2048,1,4.447025
pth,2048,1,4.44142
pth,2048,1,4.468393
pth,2048,1,4.46437
pth,2048,1,4.480213
pth,2048,1,4.452377
pth,2048,1,4.431008
pth,2048,1,4.443971
pth,2048,1,4.427938
pth,2048,1,4.473672
pth,2048,1,4.454315
pth,2048,1,4.445351
pth,2048,1,4.438623
pth,2048,1,4.423564
pth,2048,1,4.452216
pth,2048,1,4.445772
pth,2048,1,4.442617
pth,2048,1,4.439682
pth,2048,1,4.446975
pth,2048,1,4.436116
pth,2048,1,4.470312
pth,2048,1,4.448877
pth,2048,1,4.442135
pth,2048,1,4.464361
pth,2048,1,4.470923
pth,2048,2,2.081422
pth,2048,2,2.070424
pth,2048,2,2.065604
pth,2048,2,2.036547
pth,2048,2,2.026732
pth,2048,2,2.069875
pth,2048,2,2.035902
pth,2048,2,2.031136
pth,2048,2,2.026774
pth,2048,2,2.02499
pth,2048,2,2.031092
pth,2048,2,2.026622
pth,2048,2,2.038394
pth,2048,2,2.05004
pth,2048,2,2.054534
pth,2048,2,2.067051
pth,2048,2,2.024461
pth,2048,2,2.104429
pth,2048,2,2.025375
pth,2048,2,2.117052
pth,2048,2,2.062764
pth,2048,2,2.02583
pth,2048,2,2.03227
pth,2048,2,2.034982
pth,2048,2,2.053439
pth,2048,2,2.064137
pth,2048,2,2.034244
pth,2048,2,2.036432
pth,2048,2,2.034437
pth,2048,2,2.028114
pth,2048,4,1.086708
pth,2048,4,1.069176
pth,2048,4,1.068184
pth,2048,4,1.104477
pth,2048,4,1.207027
pth,2048,4,1.063525
pth,2048,4,1.065723
pth,2048,4,1.061689
pth,2048,4,1.066356
pth,2048,4,1.118987
pth,2048,4,1.105113
pth,2048,4,1.064792
pth,2048,4,1.072721
pth,2048,4,1.063748
pth,2048,4,1.114273
pth,2048,4,1.079152
pth,2048,4,1.086674
pth,2048,4,1.06585
pth,2048,4,1.109042
pth,2048,4,1.073324
pth,2048,4,1.062342
pth,2048,4,1.071052
pth,2048,4,1.063898
pth,2048,4,1.112608
pth,2048,4,1.065235
pth,2048,4,1.099571
pth,2048,4,1.064639
pth,2048,4,1.069759
pth,2048,4,1.109376
pth,2048,4,1.074807
pth,2048,8,1.069639
pth,2048,8,1.142271
pth,2048,8,1.171767
pth,2048,8,1.081364
pth,2048,8,1.073512
pth,2048,8,1.069926
pth,2048,8,1.068662
pth,2048,8,1.118178
pth,2048,8,1.135692
pth,2048,8,1.07018
pth,2048,8,1.076789
pth,2048,8,1.084056
pth,2048,8,1.135727
pth,2048,8,1.092597
pth,2048,8,1.068442
pth,2048,8,1.083171
pth,2048,8,1.129841
pth,2048,8,1.079646
pth,2048,8,1.08836
pth,2048,8,1.073524
pth,2048,8,1.079396
pth,2048,8,1.108934
pth,2048,8,1.111344
pth,2048,8,1.073456
pth,2048,8,1.0704
pth,2048,8,1.083974
pth,2048,8,1.12064
pth,2048,8,1.073513
pth,2048,8,1.165455
pth,2048,8,1.140603
pth,2048,16,1.159874
pth,2048,16,1.111102
pth,2048,16,1.172634
pth,2048,16,1.191543
pth,2048,16,1.114377
pth,2048,16,1.142647
pth,2048,16,1.112819
pth,2048,16,1.111961
pth,2048,16,1.108007
pth,2048,16,1.146351
pth,2048,16,1.124979
pth,2048,16,1.123998
pth,2048,16,1.108745
pth,2048,16,1.124186
pth,2048,16,1.152439
pth,2048,16,1.112262
pth,2048,16,1.113758
pth,2048,16,1.110506
pth,2048,16,1.130631
pth,2048,16,1.142574
pth,2048,16,1.117549
pth,2048,16,1.130494
pth,2048,16,1.112473
pth,2048,16,1.145987
pth,2048,16,1.108332
pth,2048,16,1.217889
pth,2048,16,1.113776
pth,2048,16,1.130602
pth,2048,16,1.094627
pth,2048,16,1.110216
pth,2048,32,1.118503
pth,2048,32,1.157075
pth,2048,32,1.324584
pth,2048,32,1.254161
pth,2048,32,1.2964
pth,2048,32,1.286637
pth,2048,32,1.511299
pth,2048,32,1.313652
pth,2048,32,1.268635
pth,2048,32,1.33522
pth,2048,32,1.119031
pth,2048,32,1.118905
pth,2048,32,1.116275
pth,2048,32,1.120341
pth,2048,32,1.17193
pth,2048,32,1.122549
pth,2048,32,1.127272
pth,2048,32,1.119351
pth,2048,32,1.134017
pth,2048,32,1.118431
pth,2048,32,1.220305
pth,2048,32,1.134028
pth,2048,32,1.115726
pth,2048,32,1.175131
pth,2048,32,1.118734
pth,2048,32,1.121519
pth,2048,32,1.169397
pth,2048,32,1.150542
pth,2048,32,1.122667
pth,2048,32,1.123227
pth,4096,1,16.436108
pth,4096,1,16.417427
pth,4096,1,16.459178
pth,4096,1,16.422351
pth,4096,1,16.406334
pth,4096,1,16.427601
pth,4096,1,16.441593
pth,4096,1,16.427746
pth,4096,1,16.435553
pth,4096,1,16.438491
pth,4096,1,16.462372
pth,4096,1,16.423348
pth,4096,1,16.445639
pth,4096,1,16.462757
pth,4096,1,16.443344
pth,4096,1,16.429485
pth,4096,1,16.419583
pth,4096,1,16.415665
pth,4096,1,16.434146
pth,4096,1,16.46716
pth,4096,1,16.469399
pth,4096,1,16.445051
pth,4096,1,16.443237
pth,4096,1,16.442416
pth,4096,1,16.436216
pth,4096,1,16.456886
pth,4096,1,16.438791
pth,4096,1,16.459364
pth,4096,1,16.455162
pth,4096,1,16.434625
pth,4096,2,8.106561
pth,4096,2,8.082242
pth,4096,2,8.11401
pth,4096,2,8.113387
pth,4096,2,8.19149
pth,4096,2,8.091596
pth,4096,2,8.210163
pth,4096,2,8.086163
pth,4096,2,8.097668
pth,4096,2,8.10313
pth,4096,2,8.068721
pth,4096,2,8.205175
pth,4096,2,8.196239
pth,4096,2,8.070689
pth,4096,2,8.086368
pth,4096,2,8.11573
pth,4096,2,8.07901
pth,4096,2,8.09728
pth,4096,2,8.066406
pth,4096,2,8.124473
pth,4096,2,8.087719
pth,4096,2,8.077276
pth,4096,2,8.06415
pth,4096,2,8.097536
pth,4096,2,8.099216
pth,4096,2,8.101376
pth,4096,2,8.088587
pth,4096,2,8.07178
pth,4096,2,8.074827
pth,4096,2,8.093623
pth,4096,4,4.360735
pth,4096,4,4.24858
pth,4096,4,4.330605
pth,4096,4,4.280733
pth,4096,4,4.289509
pth,4096,4,4.261432
pth,4096,4,4.326291
pth,4096,4,4.360861
pth,4096,4,4.263347
pth,4096,4,4.320043
pth,4096,4,4.293434
pth,4096,4,4.270607
pth,4096,4,4.270046
pth,4096,4,4.281414
pth,4096,4,4.366636
pth,4096,4,4.405879
pth,4096,4,4.380086
pth,4096,4,4.274857
pth,4096,4,4.261269
pth,4096,4,4.234077
pth,4096,4,4.291253
pth,4096,4,4.449376
pth,4096,4,4.402463
pth,4096,4,4.330695
pth,4096,4,4.27105
pth,4096,4,4.27288
pth,4096,4,4.252527
pth,4096,4,4.316801
pth,4096,4,4.336648
pth,4096,4,4.275075
pth,4096,8,4.454873
pth,4096,8,4.427099
pth,4096,8,4.411703
pth,4096,8,4.425078
pth,4096,8,4.410348
pth,4096,8,4.520471
pth,4096,8,4.66949
pth,4096,8,4.998554
pth,4096,8,4.630872
pth,4096,8,4.399913
pth,4096,8,4.463088
pth,4096,8,4.381716
pth,4096,8,4.500162
pth,4096,8,4.437542
pth,4096,8,4.436936
pth,4096,8,4.4323
pth,4096,8,4.413208
pth,4096,8,4.506218
pth,4096,8,4.485506
pth,4096,8,4.390678
pth,4096,8,4.476158
pth,4096,8,4.404894
pth,4096,8,4.441648
pth,4096,8,4.432176
pth,4096,8,4.444977
pth,4096,8,4.50837
pth,4096,8,4.476909
pth,4096,8,4.38951
pth,4096,8,4.433215
pth,4096,8,4.432849
pth,4096,16,4.385546
pth,4096,16,4.325685
pth,4096,16,4.428951
pth,4096,16,4.376732
pth,4096,16,4.31545
pth,4096,16,4.375482
pth,4096,16,4.334646
pth,4096,16,4.372071
pth,4096,16,4.336395
pth,4096,16,4.432462
pth,4096,16,4.323737
pth,4096,16,4.344271
pth,4096,16,4.374534
pth,4096,16,4.324933
pth,4096,16,4.357214
pth,4096,16,4.335433
pth,4096,16,4.427669
pth,4096,16,4.332313
pth,4096,16,4.334268
pth,4096,16,4.336192
pth,4096,16,4.331212
pth,4096,16,4.347126
pth,4096,16,4.384447
pth,4096,16,4.390464
pth,4096,16,4.330933
pth,4096,16,4.348532
pth,4096,16,4.334729
pth,4096,16,4.334837
pth,4096,16,4.394911
pth,4096,16,4.527832
pth,4096,32,4.313549
pth,4096,32,4.312055
pth,4096,32,4.344413
pth,4096,32,4.337342
pth,4096,32,4.329995
pth,4096,32,4.343795
pth,4096,32,4.40254
pth,4096,32,4.305708
pth,4096,32,4.364942
pth,4096,32,4.337978
pth,4096,32,4.323173
pth,4096,32,4.311858
pth,4096,32,4.371071
pth,4096,32,4.393453
pth,4096,32,4.290939
pth,4096,32,4.322475
pth,4096,32,4.566729
pth,4096,32,5.161092
pth,4096,32,4.74884
pth,4096,32,4.330044
pth,4096,32,4.434604
pth,4096,32,4.359167
pth,4096,32,4.300381
pth,4096,32,4.331448
pth,4096,32,4.333811
pth,4096,32,4.364079
pth,4096,32,4.320262
pth,4096,32,4.440816
pth,4096,32,4.347491
pth,4096,32,4.30054
