number_if,array_size,num_thread,seconds
32,1048576,2048,0.2355
32,1048576,2048,0.2324
32,1048576,2048,0.273
32,1048576,2048,0.243
32,1048576,2048,0.2393
32,1048576,2048,0.2518
32,1048576,2048,0.2563
32,1048576,2048,0.2387
32,1048576,2048,0.2392
32,1048576,2048,0.2477
32,1048576,2048,0.2396
32,1048576,2048,0.2442
32,1048576,2048,0.2472
32,1048576,2048,0.2389
32,1048576,2048,0.2504
32,1048576,2048,0.2489
32,1048576,2048,0.2462
32,1048576,2048,0.2519
32,1048576,2048,0.2927
32,1048576,2048,0.2333
32,1048576,2048,0.2399
32,1048576,8192,0.2964
32,1048576,8192,0.2916
32,1048576,8192,0.2876
32,1048576,8192,0.2885
32,1048576,8192,0.2877
32,1048576,8192,0.2893
32,1048576,8192,0.2988
32,1048576,8192,0.2977
32,1048576,8192,0.2871
32,1048576,8192,0.2912
32,1048576,8192,0.2896
32,1048576,8192,0.2938
32,1048576,8192,0.2924
32,1048576,8192,0.3405
32,1048576,8192,0.2859
32,1048576,8192,0.2919
32,1048576,8192,0.2883
32,1048576,8192,0.2892
32,1048576,8192,0.2953
32,1048576,8192,0.3043
32,1048576,8192,0.2889
32,1048576,8192,0.2909
32,1048576,8192,0.2893
32,1048576,8192,0.2855
32,1048576,8192,0.2885
32,1048576,8192,0.2985
32,1048576,8192,0.2953
32,1048576,8192,0.2864
32,1048576,8192,0.2891
32,1048576,8192,0.3459
32,1048576,32752,0.6762
32,1048576,32752,0.684
32,1048576,32752,0.8139
32,1048576,32752,0.6828
32,1048576,32752,0.6855
32,1048576,32752,0.6765
32,1048576,32752,0.6845
32,1048576,32752,0.6784
32,1048576,32752,0.6852
32,1048576,32752,0.6866
32,1048576,32752,0.6774
32,1048576,32752,0.687
32,1048576,32752,0.6758
32,1048576,32752,0.6809
32,1048576,32752,0.7057
32,1048576,32752,0.6894
32,1048576,32752,0.6793
32,1048576,32752,0.6851
32,1048576,32752,0.6773
32,1048576,32752,0.6799
32,1048576,32752,0.6786
32,1048576,32752,0.7754
32,1048576,32752,0.6757
32,1048576,32752,0.6885
32,1048576,32752,0.7234
32,1048576,32752,0.6822
32,1048576,32752,0.6817
32,1048576,32752,0.6799
32,1048576,32752,0.7467
32,1048576,32752,0.6878
32,10000000,1,4.7683
32,10000000,1,4.7774
32,10000000,1,4.7646
32,10000000,1,4.7757
32,10000000,1,4.7757
32,10000000,1,4.7784
32,10000000,1,4.7668
32,10000000,1,4.7697
32,10000000,1,4.7785
32,10000000,1,4.7549
32,10000000,1,4.7497
32,10000000,1,4.7822
32,10000000,1,4.7569
32,10000000,1,4.7549
32,10000000,1,4.7892
32,10000000,1,4.7681
32,10000000,1,4.7692
32,10000000,1,4.7689
32,10000000,1,4.7761
32,10000000,1,4.7804
32,10000000,1,4.7712
32,10000000,1,4.7821
32,10000000,1,4.7563
32,10000000,1,4.7679
32,10000000,1,4.7563
32,10000000,1,4.7573
32,10000000,1,4.765
32,10000000,1,4.7638
32,10000000,1,4.7514
32,10000000,1,4.784
32,10000000,2,2.4071
32,10000000,2,2.4029
32,10000000,2,2.4107
32,10000000,2,2.4139
32,10000000,2,2.4219
32,10000000,2,2.3934
32,10000000,2,2.3974
32,10000000,2,2.4122
32,10000000,2,2.406
32,10000000,2,2.4022
32,10000000,2,2.4402
32,10000000,2,2.3991
32,10000000,2,2.4441
32,10000000,2,2.4031
32,10000000,2,2.3942
32,10000000,2,2.3979
32,10000000,2,2.4204
32,10000000,2,2.404
32,10000000,2,2.4007
32,10000000,2,2.432
32,10000000,2,2.4054
32,10000000,2,2.4117
32,10000000,2,2.41
32,10000000,2,2.4038
32,10000000,2,2.4392
32,10000000,2,2.3983
32,10000000,2,2.4294
32,10000000,2,2.4162
32,10000000,2,2.4076
32,10000000,2,2.4027
32,10000000,4,1.263
32,10000000,4,1.2859
32,10000000,4,1.2821
32,10000000,4,1.255
32,10000000,4,1.2999
32,10000000,4,1.2858
32,10000000,4,1.2624
32,10000000,4,1.2671
32,10000000,4,1.3004
32,10000000,4,1.2537
32,10000000,4,1.2591
32,10000000,4,1.2799
32,10000000,4,1.2648
32,10000000,4,1.254
32,10000000,4,1.2745
32,10000000,4,1.2767
32,10000000,4,1.3243
32,10000000,4,1.2569
32,10000000,4,1.2837
32,10000000,4,1.2667
32,10000000,4,1.2594
32,10000000,4,1.2618
32,10000000,4,1.2983
32,10000000,4,1.2813
32,10000000,4,1.2635
32,10000000,4,1.2797
32,10000000,4,1.2979
32,10000000,4,1.263
32,10000000,4,1.2635
32,10000000,4,1.2799
32,10000000,8,1.2897
32,10000000,8,1.2589
32,10000000,8,1.2657
32,10000000,8,1.2861
32,10000000,8,1.2972
32,10000000,8,1.2675
32,10000000,8,1.2743
32,10000000,8,1.3375
32,10000000,8,1.2559
32,10000000,8,1.2834
32,10000000,8,1.267
32,10000000,8,1.259
32,10000000,8,1.2672
32,10000000,8,1.2928
32,10000000,8,1.262
32,10000000,8,1.2585
32,10000000,8,1.2757
32,10000000,8,1.2646
32,10000000,8,1.3297
32,10000000,8,1.2694
32,10000000,8,1.284
32,10000000,8,1.2636
32,10000000,8,1.2816
32,10000000,8,1.2895
32,10000000,8,1.2581
32,10000000,8,1.2852
32,10000000,8,1.2686
32,10000000,8,1.3608
32,10000000,8,1.2614
32,10000000,8,1.277
32,10000000,16,1.2817
32,10000000,16,1.2598
32,10000000,16,1.277
32,10000000,16,1.2968
32,10000000,16,1.301
32,10000000,16,1.2645
32,10000000,16,1.2647
32,10000000,16,1.2821
32,10000000,16,1.2696
32,10000000,16,1.3336
32,10000000,16,1.2641
32,10000000,16,1.2712
32,10000000,16,1.2578
32,10000000,16,1.2612
32,10000000,16,1.2639
32,10000000,16,1.261
32,10000000,16,1.256
32,10000000,16,1.271
32,10000000,16,1.3385
32,10000000,16,1.257
32,10000000,16,1.2603
32,10000000,16,1.26
32,10000000,16,1.2613
32,10000000,16,1.2648
32,10000000,16,1.2718
32,10000000,16,1.3208
32,10000000,16,1.2624
32,10000000,16,1.2579
32,10000000,16,1.2679
32,10000000,16,1.3092
32,10000000,32,1.2676
32,10000000,32,1.2775
32,10000000,32,1.2735
32,10000000,32,1.2599
32,10000000,32,1.2677
32,10000000,32,1.2621
32,10000000,32,1.2767
32,10000000,32,1.2589
32,10000000,32,1.2947
32,10000000,32,1.2974
32,10000000,32,1.2672
32,10000000,32,1.2626
32,10000000,32,1.2793
32,10000000,32,1.2798
32,10000000,32,1.2758
32,10000000,32,1.2805
32,10000000,32,1.2746
32,10000000,32,1.2772
32,10000000,32,1.2632
32,10000000,32,1.2731
32,10000000,32,1.2838
32,10000000,32,1.2705
32,10000000,32,1.2573
32,10000000,32,1.2709
32,10000000,32,1.2596
32,10000000,32,1.26
32,10000000,32,1.2643
32,10000000,32,1.2733
32,10000000,32,1.2564
32,10000000,32,1.3111
32,10000000,64,1.2623
32,10000000,64,1.2563
32,10000000,64,1.2593
32,10000000,64,1.2571
32,10000000,64,1.279
32,10000000,64,1.2737
32,10000000,64,1.2852
32,10000000,64,1.2598
32,10000000,64,1.2782
32,10000000,64,1.2715
32,10000000,64,1.2979
32,10000000,64,1.2854
32,10000000,64,1.2583
32,10000000,64,1.2577
32,10000000,64,1.2598
32,10000000,64,1.2737
32,10000000,64,1.2579
32,10000000,64,1.2593
32,10000000,64,1.2729
32,10000000,64,1.2781
32,10000000,64,1.3163
32,10000000,64,1.2573
32,10000000,64,1.2807
32,10000000,64,1.2611
32,10000000,64,1.257
32,10000000,64,1.2768
32,10000000,64,1.2748
32,10000000,64,1.2868
32,10000000,64,1.2586
32,10000000,64,1.2721
32,10000000,128,1.2808
32,10000000,128,1.2644
32,10000000,128,1.2784
32,10000000,128,1.278
32,10000000,128,1.2718
32,10000000,128,1.2618
32,10000000,128,1.2717
32,10000000,128,1.2596
32,10000000,128,1.2647
32,10000000,128,1.2601
32,10000000,128,1.2903
32,10000000,128,1.2743
32,10000000,128,1.2564
32,10000000,128,1.2798
32,10000000,128,1.3666
32,10000000,128,1.2921
32,10000000,128,1.2791
32,10000000,128,1.2721
32,10000000,128,1.2699
32,10000000,128,1.2589
32,10000000,128,1.2744
32,10000000,128,1.2773
32,10000000,128,1.3064
32,10000000,128,1.2644
32,10000000,128,1.2628
32,10000000,128,1.2569
32,10000000,128,1.2577
32,10000000,128,1.2753
32,10000000,128,1.2639
32,10000000,128,1.2635
32,10000000,256,1.2584
32,10000000,256,1.3276
32,10000000,256,1.261
32,10000000,256,1.277
32,10000000,256,1.2806
32,10000000,256,1.2611
32,10000000,256,1.2886
32,10000000,256,1.2783
32,10000000,256,1.3003
32,10000000,256,1.267
32,10000000,256,1.2596
32,10000000,256,1.338
32,10000000,256,1.2619
32,10000000,256,1.2661
32,10000000,256,1.2581
32,10000000,256,1.2586
32,10000000,256,1.2596
32,10000000,256,1.2609
32,10000000,256,1.3024
32,10000000,256,1.2756
32,10000000,256,1.26
32,10000000,256,1.2782
32,10000000,256,1.3294
32,10000000,256,1.2595
32,10000000,256,1.2664
32,10000000,256,1.2729
32,10000000,256,1.2726
32,10000000,256,1.2809
32,10000000,256,1.2884
32,10000000,256,1.3257
32,10000000,512,1.2644
32,10000000,512,1.2624
32,10000000,512,1.3089
32,10000000,512,1.3294
32,10000000,512,1.2608
32,10000000,512,1.2745
32,10000000,512,1.2787
32,10000000,512,1.2674
32,10000000,512,1.2614
32,10000000,512,1.3683
32,10000000,512,1.2626
32,10000000,512,1.2621
32,10000000,512,1.3237
32,10000000,512,1.2877
32,10000000,512,1.2871
32,10000000,512,1.2654
32,10000000,512,1.2902
32,10000000,512,1.2677
32,10000000,512,1.2911
32,10000000,512,1.2807
32,10000000,512,1.2822
32,10000000,512,1.2647
32,10000000,512,1.3013
32,10000000,512,1.2815
32,10000000,512,1.2709
32,10000000,512,1.265
32,10000000,512,1.2811
32,10000000,512,1.2782
32,10000000,512,1.2652
32,10000000,512,1.2644
32,10000000,1024,1.2833
32,10000000,1024,1.2725
32,10000000,1024,1.2827
32,10000000,1024,1.3286
32,10000000,1024,1.2859
32,10000000,1024,1.2702
32,10000000,1024,1.2904
32,10000000,1024,1.3083
32,10000000,1024,1.2768
32,10000000,1024,1.2988
32,10000000,1024,1.2693
32,10000000,1024,1.3172
32,10000000,1024,1.2728
32,10000000,1024,1.3143
32,10000000,1024,1.354
32,10000000,1024,1.2742
32,10000000,1024,1.2678
32,10000000,1024,1.2741
32,10000000,1024,1.2838
32,10000000,1024,1.2726
32,10000000,1024,1.2734
32,10000000,1024,1.2894
32,10000000,1024,1.2711
32,10000000,1024,1.2955
32,10000000,1024,1.2911
32,10000000,1024,1.3134
32,10000000,1024,1.2769
32,10000000,1024,1.3163
32,10000000,1024,1.3215
32,10000000,1024,1.2878
32,10000000,2048,1.3152
32,10000000,2048,1.2994
32,10000000,2048,1.33
32,10000000,2048,1.3101
32,10000000,2048,1.3063
32,10000000,2048,1.3208
32,10000000,2048,1.296
32,10000000,2048,1.2963
32,10000000,2048,1.2991
32,10000000,2048,1.3122
32,10000000,2048,1.3094
32,10000000,2048,1.3138
32,10000000,2048,1.3134
32,10000000,2048,1.3027
32,10000000,2048,1.3695
32,10000000,2048,1.3249
32,10000000,2048,1.3037
32,10000000,2048,1.315
32,10000000,2048,1.302
32,10000000,2048,1.3584
32,10000000,2048,1.3149
32,10000000,2048,1.3126
32,10000000,2048,1.3133
32,10000000,2048,1.3546
32,10000000,2048,1.3601
32,10000000,2048,1.3016
32,10000000,2048,1.3153
32,10000000,2048,1.2938
32,10000000,2048,1.2993
32,10000000,2048,1.3226
32,10000000,8192,1.6046
32,10000000,8192,1.62
32,10000000,8192,1.6364
32,10000000,8192,1.6874
32,10000000,8192,1.6342
32,10000000,8192,1.6553
32,10000000,8192,1.6217
32,10000000,8192,1.6449
32,10000000,8192,1.678
32,10000000,8192,1.6233
32,10000000,8192,1.6487
32,10000000,8192,1.6487
32,10000000,8192,1.6057
32,10000000,8192,1.6424
32,10000000,8192,1.6296
32,10000000,8192,1.6049
32,10000000,8192,1.6401
32,10000000,8192,1.6248
32,10000000,8192,1.6109
32,10000000,8192,1.7322
32,10000000,8192,1.6211
32,10000000,8192,1.6185
32,10000000,8192,1.6536
32,10000000,8192,1.6161
32,10000000,8192,1.6745
32,10000000,8192,1.6107
32,10000000,8192,1.5938
32,10000000,8192,1.7009
32,10000000,8192,1.6931
32,10000000,8192,1.5957
32,10000000,32752,2.5727
32,10000000,32752,2.557
32,10000000,32752,2.606
32,10000000,32752,2.5068
32,10000000,32752,2.6072
32,10000000,32752,2.5541
32,10000000,32752,2.5067
32,10000000,32752,2.6957
32,10000000,32752,2.5303
32,10000000,32752,2.6505
32,10000000,32752,2.5127
32,10000000,32752,2.561
32,10000000,32752,2.5114
32,10000000,32752,2.5844
32,10000000,32752,2.5309
32,10000000,32752,2.6561
32,10000000,32752,2.7179
32,10000000,32752,2.5476
32,10000000,32752,2.647
32,10000000,32752,2.5336
32,10000000,32752,2.7307
32,10000000,32752,2.4862
32,10000000,32752,2.5713
32,10000000,32752,2.4992
32,10000000,32752,2.5513
32,10000000,32752,2.5222
32,10000000,32752,2.5611
32,10000000,32752,2.5254
32,10000000,32752,2.5296
32,10000000,32752,2.5762
10000,32752,1,0.0281
10000,32752,1,0.0172
10000,32752,1,0.0174
10000,32752,1,0.0162
10000,32752,1,0.0162
10000,32752,1,0.0163
10000,32752,1,0.0161
10000,32752,1,0.0166
10000,32752,1,0.0164
10000,32752,1,0.0161
10000,32752,1,0.0164
10000,32752,1,0.0162
10000,32752,1,0.0161
10000,32752,1,0.0165
10000,32752,1,0.0163
10000,32752,1,0.0161
10000,32752,1,0.0162
10000,32752,1,0.0162
10000,32752,1,0.0162
10000,32752,1,0.0167
10000,32752,1,0.0162
10000,32752,1,0.0162
10000,32752,1,0.0161
10000,32752,1,0.0162
10000,32752,1,0.0222
10000,32752,1,0.0229
10000,32752,1,0.0221
10000,32752,1,0.0199
10000,32752,1,0.0162
10000,32752,1,0.0198
10000,32752,2,0.0102
10000,32752,2,0.01
10000,32752,2,0.01
10000,32752,2,0.0106
10000,32752,2,0.0086
10000,32752,2,0.0107
10000,32752,2,0.0087
10000,32752,2,0.0086
10000,32752,2,0.0085
10000,32752,2,0.0086
10000,32752,2,0.0085
10000,32752,2,0.0103
10000,32752,2,0.0104
10000,32752,2,0.0103
10000,32752,2,0.0103
10000,32752,2,0.0106
10000,32752,2,0.0104
10000,32752,2,0.0103
10000,32752,2,0.0101
10000,32752,2,0.0101
10000,32752,2,0.0082
10000,32752,2,0.0083
10000,32752,2,0.0104
10000,32752,2,0.0103
10000,32752,2,0.0103
10000,32752,2,0.0104
10000,32752,2,0.0103
10000,32752,2,0.01
10000,32752,2,0.0098
10000,32752,2,0.01
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0047
10000,32752,4,0.0045
10000,32752,4,0.0046
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0046
10000,32752,4,0.0045
10000,32752,4,0.0049
10000,32752,4,0.0044
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0044
10000,32752,4,0.0046
10000,32752,4,0.0044
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0045
10000,32752,4,0.0044
10000,32752,4,0.005
10000,32752,8,0.0061
10000,32752,8,0.0064
10000,32752,8,0.0045
10000,32752,8,0.0045
10000,32752,8,0.0064
10000,32752,8,0.0046
10000,32752,8,0.0064
10000,32752,8,0.0047
10000,32752,8,0.0064
10000,32752,8,0.0045
10000,32752,8,0.0064
10000,32752,8,0.0045
10000,32752,8,0.0045
10000,32752,8,0.0064
10000,32752,8,0.0066
10000,32752,8,0.0045
10000,32752,8,0.0064
10000,32752,8,0.0064
10000,32752,8,0.0045
10000,32752,8,0.0044
10000,32752,8,0.0064
10000,32752,8,0.0045
10000,32752,8,0.0045
10000,32752,8,0.0045
10000,32752,8,0.0044
10000,32752,8,0.0064
10000,32752,8,0.0045
10000,32752,8,0.0064
10000,32752,8,0.0047
10000,32752,8,0.0065
10000,32752,16,0.0046
10000,32752,16,0.0053
10000,32752,16,0.0055
10000,32752,16,0.0055
10000,32752,16,0.0067
10000,32752,16,0.0052
10000,32752,16,0.0057
10000,32752,16,0.0046
10000,32752,16,0.0049
10000,32752,16,0.0066
10000,32752,16,0.005
10000,32752,16,0.0057
10000,32752,16,0.0055
10000,32752,16,0.0055
10000,32752,16,0.0066
10000,32752,16,0.0056
10000,32752,16,0.0056
10000,32752,16,0.0056
10000,32752,16,0.0055
10000,32752,16,0.0056
10000,32752,16,0.0068
10000,32752,16,0.0057
10000,32752,16,0.0056
10000,32752,16,0.0057
10000,32752,16,0.0046
10000,32752,16,0.0047
10000,32752,16,0.0056
10000,32752,16,0.0048
10000,32752,16,0.0056
10000,32752,16,0.0052
10000,32752,32,0.0057
10000,32752,32,0.0061
10000,32752,32,0.0057
10000,32752,32,0.0067
10000,32752,32,0.0056
10000,32752,32,0.0051
10000,32752,32,0.0049
10000,32752,32,0.0052
10000,32752,32,0.0051
10000,32752,32,0.0062
10000,32752,32,0.006
10000,32752,32,0.0052
10000,32752,32,0.0064
10000,32752,32,0.0081
10000,32752,32,0.005
10000,32752,32,0.0057
10000,32752,32,0.0051
10000,32752,32,0.0059
10000,32752,32,0.0052
10000,32752,32,0.0052
10000,32752,32,0.0052
10000,32752,32,0.0058
10000,32752,32,0.0052
10000,32752,32,0.005
10000,32752,32,0.0066
10000,32752,32,0.0058
10000,32752,32,0.0063
10000,32752,32,0.0055
10000,32752,32,0.005
10000,32752,32,0.0057
10000,32752,64,0.0072
10000,32752,64,0.0079
10000,32752,64,0.0087
10000,32752,64,0.0073
10000,32752,64,0.0089
10000,32752,64,0.0083
10000,32752,64,0.0079
10000,32752,64,0.0056
10000,32752,64,0.0057
10000,32752,64,0.0069
10000,32752,64,0.0086
10000,32752,64,0.0088
10000,32752,64,0.0056
10000,32752,64,0.0073
10000,32752,64,0.0075
10000,32752,64,0.0072
10000,32752,64,0.008
10000,32752,64,0.0079
10000,32752,64,0.0071
10000,32752,64,0.0054
10000,32752,64,0.0072
10000,32752,64,0.0066
10000,32752,64,0.0069
10000,32752,64,0.0075
10000,32752,64,0.009
10000,32752,64,0.0062
10000,32752,64,0.0088
10000,32752,64,0.0065
10000,32752,64,0.0087
10000,32752,64,0.0053
10000,32752,128,0.0082
10000,32752,128,0.0084
10000,32752,128,0.0086
10000,32752,128,0.01
10000,32752,128,0.0091
10000,32752,128,0.0091
10000,32752,128,0.0087
10000,32752,128,0.0081
10000,32752,128,0.0082
10000,32752,128,0.0095
10000,32752,128,0.0092
10000,32752,128,0.0088
10000,32752,128,0.0087
10000,32752,128,0.0106
10000,32752,128,0.0088
10000,32752,128,0.0096
10000,32752,128,0.0093
10000,32752,128,0.0095
10000,32752,128,0.0092
10000,32752,128,0.0092
10000,32752,128,0.009
10000,32752,128,0.0103
10000,32752,128,0.0095
10000,32752,128,0.0088
10000,32752,128,0.0094
10000,32752,128,0.0095
10000,32752,128,0.0091
10000,32752,128,0.0085
10000,32752,128,0.0097
10000,32752,128,0.0083
10000,32752,256,0.0093
10000,32752,256,0.0104
10000,32752,256,0.0098
10000,32752,256,0.0095
10000,32752,256,0.0094
10000,32752,256,0.0098
10000,32752,256,0.0095
10000,32752,256,0.0093
10000,32752,256,0.0097
10000,32752,256,0.0095
10000,32752,256,0.0095
10000,32752,256,0.0097
10000,32752,256,0.0104
10000,32752,256,0.0099
10000,32752,256,0.0099
10000,32752,256,0.0096
10000,32752,256,0.0094
10000,32752,256,0.0092
10000,32752,256,0.0098
10000,32752,256,0.0101
10000,32752,256,0.0096
10000,32752,256,0.0094
10000,32752,256,0.0104
10000,32752,256,0.0098
10000,32752,256,0.0094
10000,32752,256,0.0093
10000,32752,256,0.0095
10000,32752,256,0.0093
10000,32752,256,0.0095
10000,32752,256,0.0093
10000,32752,512,0.012
10000,32752,512,0.0128
10000,32752,512,0.0127
10000,32752,512,0.0131
10000,32752,512,0.012
10000,32752,512,0.0125
10000,32752,512,0.0123
10000,32752,512,0.012
10000,32752,512,0.0121
10000,32752,512,0.0123
10000,32752,512,0.0124
10000,32752,512,0.0132
10000,32752,512,0.0121
10000,32752,512,0.0122
10000,32752,512,0.0123
10000,32752,512,0.0121
10000,32752,512,0.0126
10000,32752,512,0.0122
10000,32752,512,0.0121
10000,32752,512,0.0118
10000,32752,512,0.0125
10000,32752,512,0.014
10000,32752,512,0.0115
10000,32752,512,0.0119
10000,32752,512,0.0119
10000,32752,512,0.0121
10000,32752,512,0.0122
10000,32752,512,0.0119
10000,32752,512,0.0126
10000,32752,512,0.0123
10000,32752,1024,0.0232
10000,32752,1024,0.0216
10000,32752,1024,0.0209
10000,32752,1024,0.0211
10000,32752,1024,0.0215
10000,32752,1024,0.0222
10000,32752,1024,0.0209
10000,32752,1024,0.0212
10000,32752,1024,0.0211
10000,32752,1024,0.0211
10000,32752,1024,0.0229
10000,32752,1024,0.0206
10000,32752,1024,0.0208
10000,32752,1024,0.0206
10000,32752,1024,0.0213
10000,32752,1024,0.0227
10000,32752,1024,0.021
10000,32752,1024,0.0211
10000,32752,1024,0.0216
10000,32752,1024,0.0212
10000,32752,1024,0.0218
10000,32752,1024,0.0209
10000,32752,1024,0.0219
10000,32752,1024,0.0208
10000,32752,1024,0.0216
10000,32752,1024,0.0217
10000,32752,1024,0.0211
10000,32752,1024,0.0218
10000,32752,1024,0.0215
10000,32752,1024,0.0221
10000,32752,2048,0.0425
10000,32752,2048,0.0438
10000,32752,2048,0.0446
10000,32752,2048,0.0436
10000,32752,2048,0.0443
10000,32752,2048,0.0431
10000,32752,2048,0.044
10000,32752,2048,0.0447
10000,32752,2048,0.0429
10000,32752,2048,0.0438
10000,32752,2048,0.043
10000,32752,2048,0.0433
10000,32752,2048,0.0445
10000,32752,2048,0.0432
10000,32752,2048,0.044
10000,32752,2048,0.0434
10000,32752,2048,0.0446
10000,32752,2048,0.0431
10000,32752,2048,0.0425
10000,32752,2048,0.0437
10000,32752,2048,0.045
10000,32752,2048,0.0448
10000,32752,2048,0.0432
10000,32752,2048,0.0432
10000,32752,2048,0.0442
10000,32752,2048,0.0434
10000,32752,2048,0.0443
10000,32752,2048,0.0443
10000,32752,2048,0.076
10000,32752,2048,0.0477
10000,32752,8192,0.1672
10000,32752,8192,0.1699
10000,32752,8192,0.1705
10000,32752,8192,0.1688
10000,32752,8192,0.1683
10000,32752,8192,0.1688
10000,32752,8192,0.1697
10000,32752,8192,0.1676
10000,32752,8192,0.1689
10000,32752,8192,0.169
10000,32752,8192,0.1693
10000,32752,8192,0.168
10000,32752,8192,0.1699
10000,32752,8192,0.1688
10000,32752,8192,0.1711
10000,32752,8192,0.169
10000,32752,8192,0.1686
10000,32752,8192,0.1695
10000,32752,8192,0.1691
10000,32752,8192,0.1681
10000,32752,8192,0.1717
10000,32752,8192,0.1681
10000,32752,8192,0.1685
10000,32752,8192,0.1674
10000,32752,8192,0.1697
10000,32752,8192,0.169
10000,32752,8192,0.1708
10000,32752,8192,0.1688
10000,32752,8192,0.1688
10000,32752,8192,0.2266
10000,32752,32752,0.6718
10000,32752,32752,0.6821
10000,32752,32752,0.6866
10000,32752,32752,0.6858
10000,32752,32752,0.6791
10000,32752,32752,0.7472
10000,32752,32752,0.6818
10000,32752,32752,0.7137
10000,32752,32752,0.6803
10000,32752,32752,0.6741
10000,32752,32752,0.695
10000,32752,32752,0.679
10000,32752,32752,0.6752
10000,32752,32752,0.6742
10000,32752,32752,0.7268
10000,32752,32752,0.6748
10000,32752,32752,0.6748
10000,32752,32752,0.7058
10000,32752,32752,0.683
10000,32752,32752,0.7129
10000,32752,32752,0.6843
10000,32752,32752,0.6893
10000,32752,32752,0.6746
10000,32752,32752,0.6942
10000,32752,32752,0.681
10000,32752,32752,0.68
10000,32752,32752,0.6834
10000,32752,32752,0.6923
10000,32752,32752,0.6804
10000,32752,32752,0.7478
10000,1048576,1,0.5095
10000,1048576,1,0.5026
10000,1048576,1,0.5048
10000,1048576,1,0.5162
10000,1048576,1,0.5103
10000,1048576,1,0.508
10000,1048576,1,0.5082
10000,1048576,1,0.5035
10000,1048576,1,0.5078
10000,1048576,1,0.5033
10000,1048576,1,0.5072
10000,1048576,1,0.5042
10000,1048576,1,0.5089
10000,1048576,1,0.5078
10000,1048576,1,0.5024
10000,1048576,1,0.5068
10000,1048576,1,0.5075
10000,1048576,1,0.503
10000,1048576,1,0.5068
10000,1048576,1,0.511
10000,1048576,1,0.506
10000,1048576,1,0.5121
10000,1048576,1,0.498
10000,1048576,1,0.5058
10000,1048576,1,0.5192
10000,1048576,1,0.5023
10000,1048576,1,0.5089
10000,1048576,1,0.5123
10000,1048576,1,0.5031
10000,1048576,1,0.5031
10000,1048576,2,0.2562
10000,1048576,2,0.2523
10000,1048576,2,0.2526
10000,1048576,2,0.2519
10000,1048576,2,0.2515
10000,1048576,2,0.2557
10000,1048576,2,0.2582
10000,1048576,2,0.2542
10000,1048576,2,0.2522
10000,1048576,2,0.2509
10000,1048576,2,0.2534
10000,1048576,2,0.2519
10000,1048576,2,0.2537
10000,1048576,2,0.2521
10000,1048576,2,0.2652
10000,1048576,2,0.2542
10000,1048576,2,0.2509
10000,1048576,2,0.2581
10000,1048576,2,0.2509
10000,1048576,2,0.2563
10000,1048576,2,0.2648
10000,1048576,2,0.2599
10000,1048576,2,0.2585
10000,1048576,2,0.2629
10000,1048576,2,0.251
10000,1048576,2,0.2562
10000,1048576,2,0.253
10000,1048576,2,0.2576
10000,1048576,2,0.2514
10000,1048576,2,0.2569
10000,1048576,4,0.1386
10000,1048576,4,0.1324
10000,1048576,4,0.133
10000,1048576,4,0.1342
10000,1048576,4,0.1586
10000,1048576,4,0.1327
10000,1048576,4,0.1331
10000,1048576,4,0.133
10000,1048576,4,0.1324
10000,1048576,4,0.1325
10000,1048576,4,0.1323
10000,1048576,4,0.1333
10000,1048576,4,0.135
10000,1048576,4,0.1399
10000,1048576,4,0.1329
10000,1048576,4,0.1331
10000,1048576,4,0.1323
10000,1048576,4,0.1336
10000,1048576,4,0.1356
10000,1048576,4,0.1754
10000,1048576,4,0.1332
10000,1048576,4,0.1328
10000,1048576,4,0.1329
10000,1048576,4,0.1362
10000,1048576,4,0.1333
10000,1048576,4,0.1453
10000,1048576,4,0.1347
10000,1048576,4,0.133
10000,1048576,4,0.1325
10000,1048576,4,0.1333
10000,1048576,8,0.1326
10000,1048576,8,0.1328
10000,1048576,8,0.1326
10000,1048576,8,0.1333
10000,1048576,8,0.1325
10000,1048576,8,0.133
10000,1048576,8,0.1344
10000,1048576,8,0.1562
10000,1048576,8,0.1328
10000,1048576,8,0.1326
10000,1048576,8,0.1337
10000,1048576,8,0.1324
10000,1048576,8,0.1325
10000,1048576,8,0.1328
10000,1048576,8,0.133
10000,1048576,8,0.1319
10000,1048576,8,0.1336
10000,1048576,8,0.1328
10000,1048576,8,0.1322
10000,1048576,8,0.1324
10000,1048576,8,0.1324
10000,1048576,8,0.1328
10000,1048576,8,0.1331
10000,1048576,8,0.1336
10000,1048576,8,0.1325
10000,1048576,8,0.1332
10000,1048576,8,0.1321
10000,1048576,8,0.1329
10000,1048576,8,0.1345
10000,1048576,8,0.1328
10000,1048576,16,0.1345
10000,1048576,16,0.1351
10000,1048576,16,0.1333
10000,1048576,16,0.1329
10000,1048576,16,0.135
10000,1048576,16,0.1335
10000,1048576,16,0.1333
